org_cst_key,org_name,org_ogt_code,org_state_incorporated,n53_municipal_type,org_metropolitan_area_ext,org_fips_place_ext,org_prefix_ext,org_city_name_ext,org_fips_county_subdivision_ext
145edc42-6426-4534-b5f5-8ab6ae2c62d7,Township of East Pennsboro,City,PA,Township,NULL,NULL,Township of,East Pennsboro,NULL
10e8e793-895b-47e4-b8b3-8ab6cc14137c,Town of Bell Buckle,City,TN,Town,NULL,4704460,Town of,Bell Buckle,NULL
c0f571c5-cc3c-43fe-885b-8ab91d8aacc5,Borough of Lewis Run,City,PA,Borough,NULL,4242984,Borough of,Lewis Run,NULL
966d66b1-e923-46ce-85dd-8aba6dc4e0c0,Town of Roxbury,City,VT,Town,NULL,5002360625,Town of,Roxbury,NULL
aa2c175b-0143-4a93-8ac4-8abf651fdc4a,Borough of Keansburg,City,NJ,Borough,NULL,3436480,Borough of,Keansburg,NULL
a734b8c7-a07d-46d9-be2a-8ac15d7e5a46,Village of Homer,City,NE,Village,NULL,3122920,Village of,Homer,NULL
20e29cbb-1657-4eae-b83e-8ac22a796ecb,Southeast Indiana Regional Planning,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168599f6-3986-4024-a57f-8ac2d85c0d97,Town of Black Wolf,City,WI,Unincorporated Jurisdiction,NULL,5513908000,Town of,Black Wolf,NULL
c6c42005-94c0-4f14-8d33-8ac48f74e165,"Firefighter Selection, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ad7c68e6-c4eb-4505-8143-8ac5e328b032,Borough of Herndon,City,PA,Borough,NULL,4234080,Borough of,Herndon,NULL
4dee519d-7bc2-493d-b98e-8ac612f42672,Town of Vinalhaven,City,ME,Town,NULL,2301379130,Town of,Vinalhaven,NULL
e99ea6dc-b860-4cb8-8f78-8ac78660b874,Town of Almon,City,WI,Unincorporated Jurisdiction,NULL,5511501375,Town of,Almon,NULL
99268796-5ac5-485a-b34a-8ac88deadbd0,San Sebastian,City,PR,Town,NULL,NULL,Town of,San Sebastian,NULL
6b2037ab-74c7-4b99-be95-8acb3fc600bb,Shippensburg University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ba9ce823-9c75-4c43-975f-8acd2c271bb4,Town of Varnamtown,City,NC,Town,NULL,3769795,Town of,Varnamtown,NULL
74f653c5-869c-444d-a536-8acd8482c7b0,Town of Sperry,City,OK,Town,NULL,4069300,Town of,Sperry,NULL
7c4099f7-a3a2-416e-a7ba-8ace2f9cb07c,"Newburgh Enlarged City School District ",Public School/School District,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61764ca0-ae37-41da-97d0-8ad2f0eea9d9,Town of Centerfield,City,UT,Town,NULL,4911870,Town of,Centerfield,NULL
8f3b2fea-539b-4f83-8470-8ad3be8a1a00,Village of Ewing,City,NE,Village,NULL,3116270,Village of,Ewing,NULL
7cef1563-a7c5-4365-9b1d-8ad63545a814,Faith Restored,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8c166712-5407-4f22-a2b6-8ad84d76d995,City of New Prague,City,MN,City,NULL,2745808,City of,New Prague,NULL
b34d30a8-030f-413d-941c-8addd1f20a70,YouthPower Community Solutions,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
db17dcb1-fa78-4022-b9d7-8adf5c9242d9,City of Stewartville,City,MN,City,NULL,2762806,City of,Stewartville,NULL
3bf3d535-3dff-410d-816e-8ae144b75f20,Borough of Stoystown,City,PA,Borough,NULL,4274672,Borough of,Stoystown,NULL
02bef9b1-c7c6-4455-ac1e-8ae14fd63143,City of Winlock,City,WA,City,NULL,5379275,City of,Winlock,NULL
3d15a474-508a-4aaa-96a8-8ae4f10576b6,Town of Beulaville,City,NC,Town,NULL,3705660,Town of,Beulaville,NULL
21bc9391-ec37-4a6f-bffc-8ae6595af999,City of Carpenter,City,IA,City,NULL,1911035,City of,Carpenter,NULL
1cf22eab-be96-4c1b-941a-8ae6805ef359,Village of Thomasboro,City,IL,Village,NULL,1775107,Village of,Thomasboro,NULL
4f62b5ab-a706-4b17-9f80-8ae8da758eee,Village of Paw Paw,City,NULL,Village,NULL,1758226,Village of,Paw Paw,NULL
0d2831da-1d7f-46f5-8d1f-8aeb99f094ef,City of La Mesa,City,CA,City,NULL,0640004,City of,La Mesa,NULL
013598a8-ceef-40fc-92d2-8aed3903113f,Town of Butternuts,City,NY,Town,NULL,3607711528,Town of,Butternuts,NULL
c76de15a-4230-4543-bdbc-8aede47e196b,Sabas Strategies,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7bc8e02a-7a81-4d99-aac9-8aee2d0047b3,City of Jacksonville Beach,City,FL,City,NULL,1235050,City of,Jacksonville Beach,NULL
db659ed9-84f9-49f9-b710-8aeed114f08c,Community Coalition (CoCo),Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9411a6ab-a5f1-42f8-be72-8af3020f938b,City of Parkville,City,MO,City,NULL,2956288,City of,Parkville,NULL
0b2ce710-220e-4b1f-819b-8af32d3aaaa3,City of Moro,City,OR,City,NULL,4150000,City of,Moro,NULL
3ebadbc1-8929-4a7b-b1d2-8af43809422b,Borough of Hydetown,City,PA,Borough,NULL,4236616,Borough of,Hydetown,NULL
da01c167-58c5-41da-ae2d-8af68c618176,The Oxford Hotel,"Hotel/Convention Center ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
802dd52a-6926-4325-bfaa-8af89cd85d31,City of Granjeno,City,TX,City,NULL,4830608,NULL,Granjeno,NULL
6ab0f4a9-a980-4668-b667-8afd19f3e697,Borough of Mount Wolf,City,PA,Borough,NULL,4252056,Borough of,Mount Wolf,NULL
83f97a11-2f7a-48af-94f7-8b00756c8f06,Town of Richfield,City,WI,Unincorporated Jurisdiction,NULL,5500167425,Town of,Richfield,NULL
04a5ec99-8fb3-4c54-923f-8b0165a82d02,Town of Lester,City,WV,Town,NULL,5446468,Town of,Lester,NULL
c3153b95-d8c9-47b5-9149-8b02b7ab8cc7,City of Laingsburg,City,MI,City,NULL,2644200,City of,Laingsburg,NULL
20f47d32-5705-4aba-8dfa-8b072b5cb416,City of Union,City,OH,City,NULL,3978470,Village of,Union,NULL
b218de3e-771d-42b3-9451-8b09a559c1ce,City of Valley City,City,ND,City,NULL,3881180,City of,Valley City,NULL
1cde30bf-be74-4afb-a17c-8b0a5bd43c39,City of Campbell,City,OH,City,NULL,3911066,City of,Campbell,NULL
1c1e55a5-bbb6-409b-af68-8b0d888f4f69,Cross Timbers Corporation,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99079e38-ed60-418e-86bd-8b0f63221493,"BSI Consultants, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3904abe4-8337-45ed-ad18-8b10cff00681,City of Brighton,City,MI,City,NULL,2610620,City of,Brighton,NULL
a36106a4-27ec-45e7-8a2e-8b1269912292,City of Iowa Colony,City,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04a31d5e-ccbd-4063-97b2-8b15b687b463,National Affordable Housing Training Inst.,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f77f25c8-dd05-4eb8-93ce-8b168d108a4f,City of Oneida,City,IL,City,NULL,1756159,City of,Oneida,NULL
6847846f-194d-4202-b202-8b168d7df220,Town of Mineral,City,VA,Town,NULL,5152120,Town of,Mineral,NULL
4162b372-44b5-4ba2-8de5-8b16fe7911ad,Village of Middle Point,City,OH,Village,NULL,3949728,Village of,Middle Point,NULL
59a95177-93d2-46ff-bad9-8b17474fd0f3,Borough of Littlestown,City,PA,Borough,NULL,4243944,Borough of,Littlestown,NULL
d7c98370-e67f-414a-8892-8b1e65a57a7d,Village of Plymouth,City,OH,Village,NULL,3963800,Village of,Plymouth,NULL
354b7e2c-c35e-4033-a914-8b1fd17b7154,Town of Ironton,City,WI,Unincorporated Jurisdiction,NULL,5511137250,Town of,Ironton,NULL
14665443-4b80-43dd-9d95-8b208354657f,CHAMPS Mentoring Program,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cfd4c9af-1500-456b-b514-8b2235a53f7f,City of North River,City,ND,City,NULL,3858120,City of,North River,NULL
2fdb3eef-1d9a-4253-819e-8b26d821f53d,Town of Ellicottville,City,NY,Town,NULL,3600924031,Town of,Ellicottville,NULL
9a913151-0836-4dd1-9e84-8b2b8c168312,Center for Youth Engagement,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1d957073-89d3-4a24-b366-8b2ea4b01f97,Village of Junction City,City,WI,Village,NULL,5538650,Village of,Junction City,NULL
c833ce19-e469-435e-adf5-8b2f5e6658a7,City of College Station,City,TX,City,NULL,4815976,City of,College Station,NULL
a32c6beb-396d-455b-90f2-8b32ab965375,Town of Rhodell,City,WV,Town,NULL,5467996,NULL,Rhodell,NULL
24ba72ba-9c93-4bdf-aaac-8b330a53058b,City of Eagle Butte,City,SD,City,NULL,4617620,City of,Eagle Butte,NULL
a8de38e3-7acb-460e-b98c-8b358c07451e,Village of Cascade,City,WI,Village,NULL,5512825,Village of,Cascade,NULL
4671420e-c1af-473c-827a-8b38bbf6b93b,Next Century Cities,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c9cb432e-6236-4d19-a43b-8b3a52bd4aca,Empowerment Temple,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ced1d2a4-156f-4cae-9a4f-8b3a53b8a55e,Town of Harwich,City,MA,Town,NULL,2500129020,Town of,Harwich,NULL
a09b7384-c2e4-4af9-a97c-8b3e96344cb9,City of Marmaduke,City,NULL,City,NULL,0544240,City of,Marmaduke,NULL
bf8b61bd-798d-4d55-bd65-8b3ec761f0fa,City of Dundee,City,MN,City,NULL,2717144,City of,Dundee,NULL
6af1e9be-c15f-4b2a-900b-8b44470612d4,Town of Marlboro,City,VT,Town,NULL,5002543375,Town of,Marlboro,NULL
9a6250ee-6d29-443e-a749-8b445607687d,Village of Frankfort,City,IL,Village,NULL,1727624,Village of,Frankfort,NULL
1449037a-793a-48c5-991f-8b45fbf2b45d,Baylor University,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ace3f1ff-0a33-4de8-87a9-8b4af0bfafa9,City of Drakesville,City,IA,City,NULL,1922350,City of,Drakesville,NULL
b1362309-74f8-4422-9fc3-8b4c0c83e2d6,Miller Pipeline Corporation,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9ad05a11-44a4-49de-9b34-8b5292e89df4,Council of Development Finance Agencies,Civic Group/Non-profit,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd518ced-eb8e-4c70-a484-8b5309880e20,Village of Farmersville,City,OH,Village,NULL,3926656,Village of,Farmersville,NULL
e2e4f941-abaf-441f-943d-8b5448db7111,Town of Long Lake,City,SD,Town,NULL,4638860,Town of,Long Lake,NULL
97538f76-6ef6-47df-97de-8b545c1899f7,Town of Albany,City,NH,Town,NULL,3300300420,Town of,Albany,NULL
ff4bb3b9-1ca3-4e35-ad26-8b5488def82c,City of Parsons,City,WV,City,NULL,5462284,NULL,Parsons,NULL
dbf6967f-6c95-4a0f-b49f-8b5568a0663f,Village of Miller,City,NE,Village,NULL,3132130,Village of,Miller,NULL
7eca007c-067d-45cb-90b7-8b5918730452,Town of Goldsby,City,OK,Town,NULL,4029850,Town of,Goldsby,NULL
be5be51b-6d64-420b-9234-8b5f85128f65,Village of Bethlehem,City,NULL,Village,NULL,5406940,Village of,Bethlehem,NULL
1279579b-0841-47bf-ae99-8b60993f0f26,City of Pollard,City,AR,City,NULL,0556600,City of,Pollard,NULL
943c7c12-203f-42f3-b2e6-8b7a7ac53012,City of Albuquerque,City,NM,City,NULL,3502000,City of,Albuquerque,NULL
3af94c10-18a6-4624-8090-8b7b0b560e22,Village of Ulysses,City,NE,Village,NULL,3149460,Village of,Ulysses,NULL
fbaa5061-2def-4570-b539-8b7d93748dbe,City of Adelanto,City,CA,City,NULL,0600296,City of,Adelanto,NULL
a569c2ba-6d27-4e8f-a423-8b7e4b418c3e,Village of West Westminster,City,VT,Village,NULL,NULL,Village of,West Westminster,NULL
94ae11fb-794e-4e45-8931-8b7ebe574ec2,Town of Brandt,City,SD,Town,NULL,4606940,Town of,Brandt,NULL
3b5a3faf-43fc-414c-a381-8b7f1a6aaa6f,Village of Mcgraw,City,NY,Village,NULL,3644193,Village of,Mcgraw,NULL
f53f85a6-45d9-4738-b5ee-8b7f7be96547,Pamela Plumb and Associates,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35f87359-71fb-4624-91f8-8b80e41b610a,Town of Gate,City,OK,Town,NULL,4028800,Town of,Gate,NULL
103a580e-a264-4034-b18c-8b821684ea18,Town of Coldwater,City,MS,Town,NULL,2814900,Town of,Coldwater,NULL
1d21b4f1-e544-4379-8437-8b84ef90bb2e,Town of North Haven,City,ME,Town,NULL,2301351620,Town of,North Haven,NULL
cd20dcfc-b316-4816-8299-8b85740e0eff,UW Madison COWS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d35b9f89-c7ed-4cdd-917c-8b88b59a1bbb,"EnfoTech &Consulting, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5bd59f95-b178-49f1-9f96-8b8a9a3c3cda,Coded Communications Corporation,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33dfc4d0-b5bd-4073-ac61-8b8b9d572b67,Town of Mount Vernon,City,ME,Town,NULL,2301147770,Town of,Mount Vernon,NULL
4aef995f-bea1-4850-873b-8b8c1d3f0f69,San Antonio Express-News,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86c305f2-68ed-41d7-89d7-8b8c9c7a6a09,City of Jonesboro,City,GA,City,NULL,1342604,City of,Jonesboro,NULL
7d67c687-eccb-4866-9a98-8b8f76002e8d,Eunola (Former Town),Census-designated place (CDP),AL,NULL,NULL,NULL,Town of,NULL,NULL
2916ea67-454d-49a6-98c9-8b901ef08900,Borough of Hatboro,City,PA,Borough,NULL,4233088,Borough of,Hatboro,NULL
5c0575e9-432d-488d-a26b-8b9088a517c6,City of Herndon,City,KS,City,NULL,2031475,City of,Herndon,NULL
e4c10b33-5fe6-4bd7-b16c-8b9111c4413f,Village of Moscow,City,OH,Village,NULL,3952416,Village of,Moscow,NULL
17f76009-dbea-4855-8d43-8b92e3509e96,City of Raeford,City,NC,City,NULL,3754580,City of,Raeford,NULL
35f85348-f0ae-4ea0-b80d-8b987864d771,BellSouth Corporation,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a9a0e800-c2dc-4f83-bf4e-8b990ebbc714,City of Elliott,City,IA,City,NULL,1924915,City of,Elliott,NULL
e7272ddd-7b63-479f-9e8a-8b9bd6a83ed0,Town of Highlands,City,NC,Town,NULL,3731360,Town of,Highlands,NULL
85599449-6fdf-4155-a5a4-8ba24430e469,Town of Port Deposit,City,MD,Town,NULL,2463075,Town of,Port Deposit,NULL
9199bd40-be31-4831-ac0e-8ba2b879d95c,Charter Township of Redford,City,MI,Charter Township,NULL,2616367625,NULL,Redford,NULL
cb10a3e9-41f3-4d26-920b-8ba460e5a896,City of Kissimmee,City,FL,City,NULL,1236950,City of,Kissimmee,NULL
dfc02917-eed4-449e-9320-8ba6a3d32c3f,Town of Wardsboro,City,VT,Town,NULL,5002576225,Town of,Wardsboro,NULL
ca034bc4-5c2f-4aa9-b86b-8ba6b744e271,City of Browndell,City,TX,City,NULL,4810708,City of,Browndell,NULL
0fc87519-904f-4ed5-90dc-8ba91dc20dd5,Urban League of Greater Atlanta,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d42d47a2-671a-4506-a0b3-8ba9797b7bff,Village of Arthur,City,NE,Village,NULL,3102200,Village of,Arthur,NULL
32a442dd-4786-4ae0-857c-8bab9d0993db,Town of Due West,City,SC,Town,NULL,4521040,Town of,Due West,NULL
3ec32bae-acb4-4684-87d2-8bae5405c269,Iona College,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6780aa8c-b05a-4888-b1e3-8bb40471ef69,Town of Arnaudville,City,LA,Town,NULL,2203110,Village of,Arnaudville,NULL
ff5418cb-8c40-475b-9163-8bb8acf309b0,Fort Worth Public Library,Library,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d14318b2-37e1-40d2-b4ed-8bbbb8819477,City of Kimball,City,MN,City,NULL,2733164,City of,Kimball,NULL
305f2239-3d70-40d3-be7b-8bbe2598b2da,Town of Whitakers,City,NC,Town,NULL,3773160,Town of,Whitakers,NULL
2326adcf-43ab-4f7d-b0ca-8bbf5c205acc,Town of Hackleburg,City,AL,Town,NULL,0132560,Town of,Hackleburg,NULL
b2ba7a52-a63b-4f5a-ad2b-8bc0266b38fe,City of New Market,City,IA,City,NULL,1956370,City of,New Market,NULL
05e59293-b1b3-4980-9c49-8bc238640c21,City of Warren,City,OH,City,NULL,3980892,City of,Warren,NULL
0fbfc2dd-dc1e-4fa7-b435-8bc3fa260a42,ECI/GDI,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
527070ab-c95d-4286-a10c-8bc5770bc72f,Village of Browntown,City,WI,Village,NULL,5510475,Village of,Browntown,NULL
f475fba1-9bc0-4d2a-ac87-8bc7ed67d8e1,University of Tennessee,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9854830f-41fc-4bf9-b565-8bc975401e71,City of Houston,City,TX,City,NULL,4835000,City of,Houston,NULL
50c90818-b1c7-49ce-987a-8bcb67a26fce,City of Clarkesville,City,GA,City,NULL,1316460,City of,Clarkesville,NULL
518cda74-c22d-4ed0-9840-8bd0d5031735,Roanoke Ballet Theatre,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5536d229-9e65-45f5-83c0-8bd226213aa1,City of Kewanee,City,IL,City,NULL,1739727,City of,Kewanee,NULL
6bdf8536-5bc4-42ba-8658-8bd65b156b62,"Unison Consulting, Inc.",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25d84612-7054-4b95-8287-8bd668c01eb4,Town of Letcher,City,SD,Town,NULL,4636620,Town of,Letcher,NULL
d8810985-55ca-4c3f-a25e-8bd7ab48f996,Town of Cranmoor,City,WI,Unincorporated Jurisdiction,NULL,5514117525,Town of,Cranmoor,NULL
2911fb40-5267-41b8-8eb2-8bd870e2ddbd,Village of Kappa,City,IL,Village,NULL,1739038,Village of,Kappa,NULL
8229cae2-bdd0-4272-9368-8bd9b63522ab,Town of Morris,City,NY,Town,NULL,3607748494,Town of,Morris,NULL
be5ebf4c-d99a-47be-aeb0-8bdc3f135601,City of Sylvester,City,GA,City,NULL,1375188,City of,Sylvester,NULL
b1e80555-c326-4873-b90d-8bdda66cd20c,Town of Detroit,City,AL,Town,NULL,0120392,Town of,Detroit,NULL
59e4ca3e-81b4-4a62-a8c9-8bdf7ef92c50,Town of Russell,City,MA,Town,NULL,2501358650,Town of,Russell,NULL
a0c429fb-e2d9-4f81-b7a4-8be0d0f3c83f,Town of Norway,City,NY,Town,NULL,3604353968,Town of,Norway,NULL
558d5837-ab4b-43a2-9bf6-8be165c52fe0,Consumer Technology Association,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6e36c9e8-2c1e-454d-8213-8bea7a676a1e,Town of Packwaukee,City,WI,Unincorporated Jurisdiction,NULL,5507760962,Town of,Packwaukee,NULL
7084b72f-6d11-4300-ae55-8beb11f63ff8,Borough of Cape May Point,City,NJ,Borough,NULL,3410330,Borough of,Cape May Point,NULL
b9091e68-888c-4186-b5bc-8beb5b7a1c88,Town of Pamplico,City,SC,Town,NULL,4554340,Town of,Pamplico,NULL
deb11f10-89c1-48a0-9483-8becfda8a77d,City of Bluff City,City,TN,City,NULL,4706960,City of,Bluff City,NULL
04dbcd3d-d0a2-4fc0-ab45-8bf2c9a37e29,Town of Litchfield,City,NH,Town,NULL,3301142260,Town of,Litchfield,NULL
315a33af-6b15-4a26-9a33-8bf7181610ee,Village of Erie,City,IL,Village,NULL,1724374,Village of,Erie,NULL
ffa4c913-bd96-445d-8daa-8bf9ce03a8c8,Town of Monticello,City,MO,Town,NULL,2949592,Town of,Monticello,NULL
9e26f24c-a3b8-4ef2-8f32-8bfcea692f71,Town of Wilkinson,City,WI,Unincorporated Jurisdiction,NULL,5510787125,Town of,Wilkinson,NULL
6897d06f-65d8-4255-a039-8bfe0f02b054,Village of Fairmont,City,NE,Village,NULL,3116550,City of,Fairmont,NULL
c9228f1f-766d-475c-bd76-8c00a2b40081,Village of Stillwater,City,NY,Village,NULL,3671322,Village of,Stillwater,NULL
5f6f292f-cc59-48a6-9325-8c024073164b,Library-Metro. Transpor. Comm.,Library,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b0d89332-3063-41e6-bbc5-8c02b6ea4585,Town of Kerens,City,TX,Town,NULL,4838992,Town of,Kerens,NULL
ead4214a-38c6-4c89-b1cd-8c0452f4ec8b,City of Buchanan,City,MI,City,NULL,2611400,City of,Buchanan,NULL
6bd28ec8-9a54-4007-8fdf-8c049ab41f1c,Town of Roxobel,City,NC,Town,NULL,3758180,Town of,Roxobel,NULL
be900492-6bf3-488f-9ab3-8c0542ff3892,City of Hill City,City,MN,City,NULL,2729096,City of,Hill City,NULL
ccc967af-35fc-4e02-940d-8c09708a7ac9,Town of Wall,City,SD,Town,NULL,4668380,Town of,Wall,NULL
6c4d17c4-b0f5-4f59-a37d-8c0987b7c47a,Maui County,County,HI,NULL,NULL,NULL,NULL,NULL,NULL
061cc125-6548-4104-9ed3-8c0ad6c9ab37,Village of Old Bennington,City,VT,Village,NULL,5053125,Village of,Old Bennington,NULL
7e820555-9a59-4015-b19c-8c0ed2f5342b,"Holland and Knight, LLP",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a0a5007c-d64d-49ba-8f1b-8c13a8e00995,Town of Hindsville,City,NULL,Town,NULL,0532470,Town of,Hindsville,NULL
f8a0b0b9-ae54-48bc-a829-8c147fce7f04,Cincinnati Business Committee,Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22023586-2fd8-4913-a0eb-8c26a02e25fe,Village of Loudonville,City,OH,Village,NULL,3945066,Village of,Loudonville,NULL
3012a442-7a4d-4008-8900-8c2c934eb524,Town of Alamo,City,TN,Town,NULL,4700440,Town of,Alamo,NULL
534f7713-658f-486a-81a8-8c2ebbddac50,Borough of Berlin,City,NJ,Borough,NULL,3405440,NULL,Berlin,NULL
e769437a-ade7-458e-ad1c-8c2ee4f3f7fc,Town of Hudson,City,CO,Town,NULL,0837820,Town of,Hudson,NULL
d613f7e1-6d3c-40c9-8070-8c329ff999a7,The Wall Street Journal,Press,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d90e9a73-95ec-4e4e-9390-8c38b8a292fc,Town of Roosevelt,City,WI,Unincorporated Jurisdiction,NULL,5511969400,Town of,Roosevelt,NULL
b1072144-8664-4b0b-8829-8c3945f27e83,City of Republic,City,KS,City,NULL,2059000,City of,Republic,NULL
2ba32076-3848-44ef-a64e-8c39adca1c3f,Town of Pineview,City,GA,Town,NULL,1361320,Town of,Pineview,NULL
efe9e199-165a-4c3c-bd3a-8c3a2a4c5124,City of Aurora,City,IN,City,NULL,1802782,City of,Aurora,NULL
9b5cd7bc-35c3-49a3-973b-8c3d9b46ed16,"McHale, Cook and Welch, P.C.",Organization,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f450e11f-ee95-4ece-9286-8c3e7c30b596,City of New Leipzig,City,ND,City,NULL,3856420,City of,New Leipzig,NULL
9276fd46-639a-4170-bc28-8c3edc4a48fa,Borough of Vanderbilt,City,PA,Borough,NULL,4279768,Borough of,Vanderbilt,NULL
87b5eb09-4334-441c-a037-8c3ee38de6fa,BALDWIN GRAPHICS,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c42de303-e271-40e0-abff-8c40722dc0ec,Village of North Hampton,City,OH,Village,NULL,3956588,Village of,North Hampton,NULL
6fbecc32-3a8c-4c05-b3a9-8c41fb1bd953,City of Warren,City,MN,City,NULL,2768170,City of,Warren,NULL
a09a7fb9-b877-4e6b-b054-8c452077c1ad,San Diego Chapter of the Black Political Association of California,"Civic Group/Non-profit ",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1eb8c930-93af-43df-9183-8c46b57b1ea9,City of Monticello,City,UT,City,NULL,4951580,City of,Monticello,NULL
801a225c-c7bd-42c6-b4ab-8c46da1091e6,Town of Paris,City,NY,Town,NULL,3606556330,Town of,Paris,NULL
164dfb8d-1006-45fc-abe4-8c4a25b86c86,Town of Sardis City,City,AL,Town,NULL,0168280,Town of,Sardis City,NULL
2dfc5ad8-28f5-4553-8cbb-8c4a968378fa,Town of Arland,City,WI,Unincorporated Jurisdiction,NULL,5500502775,Town of,Arland,NULL
314e8d60-6397-47e6-85a2-8c4b65f3e05a,City of Seattle,City,WA,City,NULL,5363000,City of,Seattle,NULL
9247afb7-4908-4f7d-9848-8c4b7fb7a5a6,Borough of Wheatland,City,PA,Borough,NULL,4284376,Borough of,Wheatland,NULL
848c95d9-8484-49ef-9006-8c4dc0369b46,Village of Jansen,City,NE,Village,NULL,3124530,Village of,Jansen,NULL
6355634e-792a-491c-bc39-8c4fd8fa4764,Savannah State University,College/University,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b8765af4-35dd-4b2a-964b-8c5009003438,City of Carrizo Springs,City,TX,City,NULL,4812988,City of,Carrizo Springs,NULL
465339a3-fdd3-4ebe-8fc1-8c504badaf88,City and County of Denver,City,CO,City-County,NULL,0820000,City of,Denver,NULL
62698c58-da41-45a8-a064-8c51b372ffe9,City of Kingston,City,NY,City,NULL,3639727,City of,Kingston,NULL
9657675d-e298-4aae-b947-8c572ef0d441,Town of Athens,City,WV,Town,NULL,5403292,Town of,Athens,NULL
2c3da910-0018-47fe-a97f-8c59660f95b1,AquaShares Inc,Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5364eed5-5c93-4dd3-a6f1-8c5980b249e0,Village of Funk,City,NE,Village,NULL,3117880,Village of,Funk,NULL
a5555b62-18ce-4f55-ba8a-8c5a7e6ca1c5,Mesquite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3241f5ce-e2ed-4cb6-8700-8c5b9130b175,City of Tioga,City,ND,City,NULL,3878940,City of,Tioga,NULL
3006048f-78ab-471f-a8ae-8c5c4535f9de,City of Checotah,City,OK,City,NULL,4013650,City of,Checotah,NULL
d651c7cf-351b-4efb-92e7-8c5d614ca03a,City of Hanover,City,MN,City,NULL,2726990,City of,Hanover,NULL
ea47b9fb-5735-4e89-9c82-8c5ea4e1d764,"State Carpet Sales, Inc",Private Sector Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1e96f4a8-703d-460e-9021-8c5f72383bf8,Town of Foss,City,OK,Town,NULL,4027450,Town of,Foss,NULL
27f54a9b-5142-4976-aabd-8c5ffeb27946,City of Trussville,City,AL,City,NULL,0176944,City of,Trussville,NULL
90ee69f0-44a5-4d30-9b2b-8c600576b546,City of Benton,City,KS,City,NULL,2006175,City of,Benton,NULL
cf4b0fe6-489d-4475-ba38-8c65757fd20b,City of Brookville,City,OH,City,NULL,3909358,Village of,Brookville,NULL
b9d3200b-abce-44c6-8e6b-8c6a520e9408,Town of Jackson,City,ME,Town,NULL,2302735450,Town of,Jackson,NULL
ac82e9ac-e6ee-4072-a0bd-8c6e598ddc5f,Town of Weld,City,ME,Town,NULL,2300781300,Town of,Weld,NULL
